Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243025


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243025;2;01/10/1957;1;16,2;54,0;29;7;1;1;0;1016,59997558594;1;2,4;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,8;0,0;0,0;0,0;0,0;10,2;16,2;11,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1957;1;22,8;78,8;4;13;1;1;0;1016,59997558594;1;15,2;1,6;3,4;22,8;5,2;0,0;0,0;0,0;0,0;0,0;0,2;0,0;8,4;0,4;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,8;15,0;4,2;0,0;0,0;0,0;0,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1957;1;12,8;20,2;31;3;1;1;0;1016,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1957;1;14,8;43,8;4;6;1;1;0;1016,59997558594;1;0,0;0,0;0,0;14,8;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;3,6;0,0;0,0;7,2;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1957;1;29,8;58,0;18;4;1;1;0;1016,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,4;29,8;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1957;1;13,6;29,8;1;6;1;1;0;1016,59997558594;1;13,6;0,0;0,8;3,6;1,8;0,0;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1957;1;52,8;133,0;6;13;1;1;0;1016,59997558594;1;0,0;0,0;6,2;3,2;9,2;52,8;23,2;3,6;1,4;4,6;11,2;0,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;10,4;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,8;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1957;1;35,2;150,8;27;13;1;1;0;1016,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,4;0,0;0,0;0,0;4,2;9,6;16,2;22,6;27,2;3,4;1,4;0,0;0,0;5,8;4,4;6,0;0,4;0,0;0,0;35,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1957;1;31,8;119,9;12;12;1;1;0;1016,59997558594;1;0,0;0,0;0,0;9,5;22,8;0,8;2,2;0,0;0,6;8,4;20,4;31,8;0,0;0,0;0,0;2,4;2,6;0,0;0,0;16,6;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1957;1;52,2;97,3;19;8;1;1;0;1016,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,0;1,1;2,3;0,0;0,0;0,0;0,0;5,3;9,2;52,2;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1956;1;42,6;150,2;16;11;2;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;4,6;24,0;12,4;3,4;0,0;0,0;0,0;0,0;0,0;42,6;1,2;0,0;0,0;0,0;0,0;0,0;12,0;0,2;20,4;22,2;7,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1956;1;32,8;107,4;28;12;1;1;0;1217,19995117188;1;0,0;7,2;1,2;0,0;14,8;0,0;0,0;0,0;0,0;7,2;1,2;0,4;0,0;0,0;0,0;3,4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;29,0;32,8;1,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1956;1;30,2;74,6;23;10;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,2;0,0;0,0;10,4;0,0;0,0;0,8;5,2;0,0;0,0;0,0;30,2;11,4;0,0;0,0;0,0;0,6;0,2;0,2;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1956;1;17,6;56,6;12;7;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;1,8;17,6;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0,0;0,6;1,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1956;1;30,8;132,0;6;10;1;1;0;1217,19995117188;1;6,0;0,0;13,6;23,2;29,6;30,8;0,0;1,0;0,0;0,0;0,0;0,0;12,2;7,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1956;1;17,0;28,6;7;7;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;1,4;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;5,2;0,6;1,2;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1956;1;36,4;87,8;12;13;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;36,4;3,6;6,2;0,0;7,2;4,6;5,4;5,2;8,6;3,6;1,6;1,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1956;1;36,4;113,6;9;12;1;1;0;1217,19995117188;1;0,0;0,0;13,8;0,0;0,0;0,0;0,0;0,0;36,4;0,0;1,2;0,0;0,0;0,6;1,0;0,0;8,6;1,6;0,0;0,0;12,0;21,2;1,2;0,0;5,2;10,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1956;1;44,6;94,6;12;12;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,6;6,8;2,4;0,0;0,0;0,0;0,2;7,0;0,0;4,2;10,4;0,0;0,0;0,4;4,8;0,0;6,2;2,8;4,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1956;1;57,0;147,6;31;7;1;1;0;1217,19995117188;1;0,0;18,2;0,0;0,0;0,0;0,0;0,0;15,7;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;2,5;48,2;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1956;1;102,2;142,6;17;10;1;1;0;1217,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;5,2;3,2;102,2;14,0;3,4;4,0;3,4;0,6;0,0;0,0;0,0;0,0;0,0;4,2;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2243025;2;01/01/1956;1;70,0;81,6;1;4;2;1;0;1217,19995117188;1;70,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1955;1;43,2;142,8;6;12;1;1;0;1169,09997558594;2;0,0;0,0;2,8;1,2;6,2;43,2;15,2;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;37,8;0,0;0,0;0,0;0,0;0,0;6,6;5,2;0,0;0,0;0,0;0,0;4,6;14,6;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1955;1;67,6;188,6;11;16;1;1;0;1169,09997558594;2;0,0;7,0;2,0;1,2;0,0;0,0;6,0;1,4;0,0;8,0;67,6;35,2;1,6;5,4;0,0;0,0;0,0;0,0;2,6;2,2;19,2;0,6;13,2;15,4;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1955;1;13,6;56,8;14;13;1;1;0;1169,09997558594;2;0,0;0,0;3,4;5,4;0,0;0,4;1,2;0,0;3,2;1,0;0,0;0,0;0,0;13,6;0,6;10,2;12,2;0,0;3,4;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1955;1;6,8;10,2;6;3;1;1;0;1169,09997558594;2;0,0;0,0;0,0;0,0;0,0;6,8;1,2;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1955;1;8,2;10,6;27;3;1;1;0;1169,09997558594;2;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1955;1;11,8;14,8;9;3;1;1;0;1169,09997558594;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;11,8;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1955;1;18,6;39,6;1;6;1;1;0;1169,09997558594;2;18,6;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,6;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1955;1;57,8;91,6;31;7;1;1;0;1169,09997558594;2;4,6;0,0;0,0;0,0;0,0;7,6;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;5,8;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;57,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1955;1;137,6;204,0;18;10;1;1;0;1169,09997558594;2;0,0;0,0;8,6;0,0;3,2;0,0;0,0;0,0;0,0;0,0;22,6;0,0;7,0;0,0;0,0;0,0;0,0;137,6;0,2;0,0;0,0;0,0;3,0;1,6;0,0;0,0;0,0;0,0;13,4;6,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1955;1;67,2;156,8;31;6;1;1;0;1169,09997558594;2;0,0;0,0;0,0;0,0;0,0;0,0;9,6;0,0;0,0;0,0;8,6;44,4;0,0;0,0;0,0;15,2;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1955;1;14,8;26,2;25;5;1;1;0;1169,09997558594;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;6,6;14,8;0,0;0,2;1,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1955;1;;227,1;;;0;2;0;1169,09997558594;2;;;;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,8;2,2;44,6;5,0;2,5;2,8;11,8;0,0;5,8;0,0;0,0;13,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
